"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"640","220100131V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Collector: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Collector: Evap (except Refueling)"
"641","220100131X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Collector: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Collector: Exhaust"
"642","2201001330","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Local: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Local: Total"
"643","2201001331","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Local: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Local: Urban Time 1"
"644","2201001332","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Local: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Local: Urban Time 2"
"645","2201001333","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Local: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Local: Urban Time 3"
"646","2201001334","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Local: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Local: Urban Time 4"
"647","220100133B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Local: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Local: Brake Wear"
"648","220100133T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Local: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Local: Tire Wear"
"649","220100133V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Local: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Local: Evap (except Refueling)"
"650","220100133X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Urban Local: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Urban Local: Exhaust"
"651","2201001350","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Parking Area: Rural","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Parking Area: Rural"
"652","2201001370","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Parking Area: Urban","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Parking Area: Urban"
"653","2201001390","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Vehicles (LDGV) - Parking Area: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Vehicles (LDGV)","Parking Area: Total"
"654","2201020000","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Total: All Road Types","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Total: All Road Types"
"655","2201020110","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Interstate: Total"
"656","2201020111","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Interstate: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Interstate: Rural Time 1"
"657","2201020112","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Interstate: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Interstate: Rural Time 2"
"658","2201020113","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Interstate: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Interstate: Rural Time 3"
"659","2201020114","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Interstate: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Interstate: Rural Time 4"
"660","220102011B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Interstate: Brake Wear"
"661","220102011T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Interstate: Tire Wear"
"662","220102011V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Interstate: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Interstate: Evap (except Refueling)"
"663","220102011X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Interstate: Exhaust"
"664","2201020130","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Other Principal Arterial: Total"
"665","2201020131","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Other Principal Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Other Principal Arterial: Rural Time 1"
"666","2201020132","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Other Principal Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Other Principal Arterial: Rural Time 2"
"667","2201020133","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Other Principal Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Other Principal Arterial: Rural Time 3"
"668","2201020134","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Other Principal Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Other Principal Arterial: Rural Time 4"
"669","220102013B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Other Principal Arterial: Brake Wear"
"670","220102013T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Other Principal Arterial: Tire Wear"
"671","220102013V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Other Principal Arterial: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Other Principal Arterial: Evap (except Refueling)"
"672","220102013X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Other Principal Arterial: Exhaust"
"673","2201020150","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Arterial: Total"
"674","2201020151","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Arterial: Rural Time 1"
"675","2201020152","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Arterial: Rural Time 2"
"676","2201020153","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Arterial: Rural Time 3"
"677","2201020154","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Arterial: Rural Time 4"
"678","220102015B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Arterial: Brake Wear"
"679","220102015T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Arterial: Tire Wear"
"680","220102015V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Arterial: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Arterial: Evap (except Refueling)"
"681","220102015X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Arterial: Exhaust"
"682","2201020170","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Major Collector: Total"
"683","2201020171","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Major Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Major Collector: Rural Time 1"
"684","2201020172","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Major Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Major Collector: Rural Time 2"
"685","2201020173","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Major Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Major Collector: Rural Time 3"
"686","2201020174","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Major Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Major Collector: Rural Time 4"
"687","220102017B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Major Collector: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Major Collector: Brake Wear"
"688","220102017T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Major Collector: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Major Collector: Tire Wear"
"689","220102017V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Major Collector: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Major Collector: Evap (except Refueling)"
"690","220102017X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Major Collector: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Major Collector: Exhaust"
"691","2201020190","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Collector: Total"
"692","2201020191","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Collector: Rural Time 1"
"693","2201020192","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Collector: Rural Time 2"
"694","2201020193","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Collector: Rural Time 3"
"695","2201020194","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Minor Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Minor Collector: Rural Time 4"
"696","220102019B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Collector: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Collector: Brake Wear"
"697","220102019T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Collector: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Collector: Tire Wear"
"698","220102019V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Collector: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Collector: Evap (except Refueling)"
"699","220102019X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Minor Collector: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Minor Collector: Exhaust"
"700","2201020210","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Rural Local: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Rural Local: Total"
"701","2201020211","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Local: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Local: Rural Time 1"
"702","2201020212","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Local: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Local: Rural Time 2"
"703","2201020213","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 1 & 2 - Local: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 1 & 2 (M6) = LDGT1 (M5)","Local: Rural Time 3"
